source_id	variant_label	experiment_id	variable_id	start_year	end_year	file_name	https_url	checksum	checksum_type	file_size_mb	data_node
EC-Earth3	r4i1p1f1	ssp370	tasmax	2052	2052	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20520101-20521231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20520101-20521231.nc	bc9e14398391296b4fb80d560c9ebea9063e1a3a327d939d6c847bfa9b7cfddd	SHA256	133.0	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2053	2053	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20530101-20531231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20530101-20531231.nc	16af7808c4fe2358ec40221874d044a78a2f75e1646495c9506ac8eeae22c5fc	SHA256	132.73	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2054	2054	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20540101-20541231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20540101-20541231.nc	ea603e0d98372048e7f8fb5ab236b1c53af1ad64307008655d4767472add01da	SHA256	132.72	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2055	2055	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20550101-20551231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20550101-20551231.nc	9245fd9ce6d2236a10958959682567cc2eebd45c55cc7c6a999c9dd2aca8c9c9	SHA256	132.75	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2056	2056	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20560101-20561231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20560101-20561231.nc	2fd5fffbc11c60d5ff0908ed170a8b28f126269e20d2fc120b6bf8dc3e2d04b8	SHA256	133.21	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2057	2057	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20570101-20571231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20570101-20571231.nc	10f2550c8391f23a8a0c97da60ed64248306a05fde3767c922a03dadc015edeb	SHA256	132.78	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2058	2058	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20580101-20581231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20580101-20581231.nc	b82ab21fd330d61e8f01862580d309c6123c806f761dad20a6094d5980f67ebe	SHA256	132.68	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2059	2059	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20590101-20591231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20590101-20591231.nc	95a8664eae110d7c66d6f35d71f8e595cbcb4ecc0cf4c548401328d209916177	SHA256	132.72	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2060	2060	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20600101-20601231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20600101-20601231.nc	e399071c05a1cb741902ef7dad3ab100d9332dc014ef954b944ec3c3c0555657	SHA256	133.06	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2061	2061	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20610101-20611231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20610101-20611231.nc	a7ac16a612ab3b2a9029aa2388742aa2ca9adec75364e73cc7deed218f17e675	SHA256	132.5	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2062	2062	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20620101-20621231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20620101-20621231.nc	4dd171f2fc04ef8c944633946b94217cc4429940bd2b33c4e4eb69c247a8d742	SHA256	132.57	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2063	2063	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20630101-20631231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20630101-20631231.nc	d2fe60165a1401944790348a8239106a619062992fdb3cc76c5f0b21f47df255	SHA256	132.71	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2064	2064	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20640101-20641231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20640101-20641231.nc	af0fbcee639078a0c39072266fab8d10fa13e1d5fdf20dd5c63dfa97413187b3	SHA256	133.16	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2065	2065	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20650101-20651231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20650101-20651231.nc	527aaa8c9586ae46c7bfae71f4f21e33a419f98af065c18a9eeb7380eb61d21a	SHA256	132.73	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2066	2066	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20660101-20661231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20660101-20661231.nc	717657b035aca08a8e8d56c291a6b23ca709a3af20207e0299c6829156c1f2a2	SHA256	132.6	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2067	2067	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20670101-20671231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20670101-20671231.nc	95ea5cdd8942a783f340b9a548cc5f5e43d4b799619a6f58d8688efb5f3d653c	SHA256	132.77	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2068	2068	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20680101-20681231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20680101-20681231.nc	20be1134e1e5266770056f00d56b3969a8f5b409fd275161a61ecb9c5f373a40	SHA256	133.16	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2069	2069	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20690101-20691231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20690101-20691231.nc	19f673a0eed251d92008d8012277411ade84d77e35c198092c2f74d729da8f3a	SHA256	132.63	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2070	2070	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20700101-20701231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20700101-20701231.nc	a70df06f23b30f92bfc1b4de14e3ed7ae0b0fee31ec38df21e7f1914398cc69c	SHA256	132.55	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2071	2071	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20710101-20711231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20710101-20711231.nc	99e863687249f5a033b353a809ffb47e934ac995744e3a473275551206b7fc17	SHA256	132.43	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2072	2072	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20720101-20721231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20720101-20721231.nc	73e0ae14ca3ddee36cf39b1cdd545e0c0d04e9fa15cd9ee68d376c610f3b8b39	SHA256	132.79	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2073	2073	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20730101-20731231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20730101-20731231.nc	114dd6513126badb765428b40ffb0af2179fdf2645f3e484d542bfeb43552dfb	SHA256	132.5	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2074	2074	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20740101-20741231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20740101-20741231.nc	736389caf861381982253355f960e4be7a96c84543f47eb9700bd1e71774e91d	SHA256	132.7	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2075	2075	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20750101-20751231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20750101-20751231.nc	8f1e9590e2f13e01db2bdb05def419c9bb16b9027391eb5f3c4f4d69644b7c8a	SHA256	132.46	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2076	2076	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20760101-20761231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20760101-20761231.nc	8fe947ebeba33708d4ab7562ec54577cab3a9b23bba84fe3179bf5dc1d0e8446	SHA256	132.93	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2077	2077	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20770101-20771231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20770101-20771231.nc	1c3becb85e116b9d732dc549527c69a52e5202ce3d0a36a5026087ad616480f3	SHA256	132.43	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2078	2078	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20780101-20781231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20780101-20781231.nc	d977ed5b78b72779ce4d2f154c97816920f62aa1c683f2439ffbccbcceed5857	SHA256	132.56	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2079	2079	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20790101-20791231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20790101-20791231.nc	4624d979bfec7e2bd9dfa88f79a7cbb376d46ff3f2e983aaaac504ab0e8a211c	SHA256	132.45	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2080	2080	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20800101-20801231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20800101-20801231.nc	ff36597385d93e1ba43656f154a0d65eb3cfd8b03cf3d05841f2789f540655b0	SHA256	132.77	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2081	2081	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20810101-20811231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20810101-20811231.nc	42c5924c410818916f15600313f5b72786cefeaaf218edc40ba17faf7d697f94	SHA256	132.39	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2082	2082	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20820101-20821231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20820101-20821231.nc	74e3957280860bfc35e348ff0a8b1850bb5e6d57e62c61ea073a256739a876fc	SHA256	132.39	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2083	2083	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20830101-20831231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20830101-20831231.nc	efa8ad6f2d8b4f2993a71da6272f8adbb60552c2f6fec2be7bb58efb04fdf258	SHA256	132.27	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2084	2084	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20840101-20841231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20840101-20841231.nc	7fa80edc14dc4d9375cd0e77f16bc4a2fcff4a9f75b3c1204a2482563e210183	SHA256	132.86	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2085	2085	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20850101-20851231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20850101-20851231.nc	4820a07a902c48e764df513c729def2cdf07d54adb53c7f632226e890c7522be	SHA256	132.28	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2086	2086	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20860101-20861231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20860101-20861231.nc	494789a6955fdeedb5deab73115afa2d38a9008a5fe5dc62ee88ec522b2cb1d3	SHA256	132.33	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2087	2087	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20870101-20871231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20870101-20871231.nc	59f5c3f7aed963e4cdbb21803bf464d0fd6a5e5a276f7f5c89f3c6379644737a	SHA256	132.28	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2088	2088	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20880101-20881231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20880101-20881231.nc	70d3508bd5ecbe8bab737d6b31925afd4fac25ab42c8cb9dd2599f19f8a1b201	SHA256	132.62	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2089	2089	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20890101-20891231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20890101-20891231.nc	f808c373cc31bf2b8af770a45beae4a187a1cb4028d1974ca74ca3c047f8c625	SHA256	132.17	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2090	2090	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20900101-20901231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20900101-20901231.nc	945acf09d1474060d290194068ed4828c1d8e253bf4a9e6c73ce2ef60eb6ae2b	SHA256	132.17	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2091	2091	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20910101-20911231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20910101-20911231.nc	f98b7823b6829c76a910429377db8af5bb05e668319c053cf6a4ee1fddef6054	SHA256	132.17	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2092	2092	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20920101-20921231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20920101-20921231.nc	66999dd0e63fad8710981123ab2ce4a573597cd1f38dd3271c1583cc07573ccf	SHA256	132.6	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2093	2093	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20930101-20931231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20930101-20931231.nc	aef56426a7a7e5e50da5cd6cbdbbee21205ab5bd48cbc93fd2a105313097e423	SHA256	132.14	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2094	2094	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20940101-20941231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20940101-20941231.nc	24cf455fb7a543cdde47bdcf4e33934267b349675ae660b416cd278ab9efeb77	SHA256	132.2	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2095	2095	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20950101-20951231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20950101-20951231.nc	3a8b335de686f3a474c20e0780e3c9221f532d0d57e015870c0cac9b985c1803	SHA256	132.2	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2096	2096	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20960101-20961231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20960101-20961231.nc	07064debdb5cebc4aa925b0d29adda06ecc6a75bbd35eb3f4a7067ba5f2bc98c	SHA256	132.65	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2097	2097	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20970101-20971231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20970101-20971231.nc	efe71dbffcf72fe9278dba95d7f78f6db55cff2553e5e7b74f8bf66012a61181	SHA256	132.22	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2098	2098	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20980101-20981231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20980101-20981231.nc	ffd2355c378743d962070c45bbc9b275f5dd0787c5a98b7cdd6d7a467ccaa0f5	SHA256	132.43	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2099	2099	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20990101-20991231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_20990101-20991231.nc	38fdb345ed97643f4fac7e579b3b4d6e16ab36a2381b0655422400e6fdf4cd66	SHA256	132.16	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmax	2100	2100	tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_21000101-21001231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp370_r4i1p1f1_gr_21000101-21001231.nc	657b136b720aecac32eda57bda98e98dedc46dd84d1e7c097dd463a058aed97f	SHA256	132.18	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp370	tasmin	2015	2015	tasmin_day_EC-Earth3_ssp370_r4i1p1f1_gr_20150101-20151231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r4i1p1f1/day/tasmin/gr/v20200425/tasmin_day_EC-Earth3_ssp370_r4i1p1f1_gr_20150101-20151231.nc	6ce8562d044131cd6b6b7bf2a9b275796adc1cd41d7bfc12b8dc80a61ebf3fbb	SHA256	133.52	eagle.alcf.anl.gov
